83	43.45	43.68	43.12	42.13	47.20	45.67	44.05	31.17
84	43.28	43.56	43.03	41.92	46.81	45.82	43.63	31.24
85	43.11	43.94	43.56	41.73	46.53	46.83	43.30	31.31
86	42.98	44.68	44.48	41.58	46.44	48.16	43.12	31.37
87	42.91	45.61	45.60	41.49	46.54	49.56	43.11	31.44
88	42.90	46.62	46.77	41.47	46.79	50.89	43.25	31.50
89	42.97	47.65	47.95	41.53	47.14	52.13	43.52	31.56
90	43.10	48.65	49.09	41.66	47.57	53.29	43.89	31.62
91	43.29	49.62	50.18	41.84	48.05	54.34	44.34	31.67
92	43.52	50.54	51.21	42.08	48.56	55.31	44.84	31.73
93	43.80	51.41	52.18	42.36	49.09	56.21	45.38	31.78
94	44.11	52.22	53.09	42.67	49.63	57.03	45.95	31.83
95	44.43	52.98	53.93	42.99	50.18	57.80	46.53	31.88
96	44.78	53.69	54.71	43.34	50.73	58.51	47.12	31.93
97	45.13	54.36	55.44	43.69	51.29	59.18	47.70	31.99
98	45.49	54.98	56.13	44.06	51.84	59.80	48.29	32.03
99	45.86	55.56	56.76	44.43	52.38	60.39	48.86	32.09
100	46.23	56.12	57.35	44.80	52.91	60.94	49.42	32.14
101	46.61	56.63	57.90	45.17	53.45	61.46	49.98	32.20
102	46.98	57.12	58.41	45.54	53.96	61.96	50.51	32.26
103	47.33	57.57	58.84	45.88	54.46	62.43	50.99	32.31
104	47.67	57.88	59.09	46.21	54.94	62.59	51.45	32.36
105	48.01	57.74	58.77	46.54	55.36	61.93	51.87	32.42
106	48.32	57.24	58.06	46.84	55.63	60.88	52.19	32.48
107	48.59	56.53	57.14	47.09	55.72	59.72	52.33	32.54
108	48.80	55.73	56.14	47.27	55.68	58.58	52.34	32.60
109	48.94	54.91	55.14	47.39	55.52	57.49	52.23	32.67
110	49.01	54.09	54.15	47.44	55.28	56.48	52.00	32.76
111	49.04	53.30	53.22	47.42	54.99	55.55	51.70	32.83
112	49.01	52.54	52.33	47.34	54.67	54.70	51.34	32.92
113	48.93	51.82	51.48	47.24	54.31	53.92	50.93	33.00
114	48.83	51.16	50.70	47.10	53.94	53.20	50.49	33.08
115	48.71	50.55	49.97	46.93	53.56	52.54	50.02	33.16
116	48.57	49.97	49.30	46.74	53.17	51.93	49.57	33.24
117	48.41	49.44	48.66	46.55	52.77	51.35	49.10	33.33
118	48.24	48.94	48.10	46.35	52.36	50.81	48.63	33.40
119	48.07	48.48	47.56	46.13	51.95	50.30	48.18	33.48
120	47.89	48.06	47.07	45.91	51.55	49.83	47.73	33.54
