139	49.83	60.13	61.24	47.95	57.51	64.72	54.62	32.88
140	50.14	60.38	61.47	48.26	57.91	65.02	54.93	33.00
141	50.46	60.61	61.68	48.56	58.29	65.30	55.22	33.11
142	50.77	60.84	61.88	48.86	58.66	65.59	55.51	33.22
143	51.08	61.07	62.08	49.16	59.03	65.86	55.78	33.35
144	51.38	61.28	62.27	49.44	59.38	66.12	56.04	33.46
145	51.68	61.49	62.46	49.72	59.71	66.38	56.29	33.58
146	51.96	61.70	62.63	50.00	60.05	66.63	56.54	33.71
147	52.25	61.90	62.80	50.26	60.38	66.88	56.78	33.83
148	52.53	62.10	62.98	50.53	60.69	67.11	57.00	33.96
149	52.80	62.29	63.14	50.78	61.00	67.34	57.22	34.08
150	53.07	62.48	63.30	51.04	61.30	67.56	57.43	34.21
151	53.35	62.67	63.45	51.28	61.58	67.78	57.63	34.34
152	53.58	62.77	63.43	51.46	61.83	67.82	57.75	34.43
153	53.80	62.52	62.97	51.67	62.03	67.10	57.87	34.54
154	54.00	61.88	62.07	51.86	62.13	65.94	57.90	34.66
155	54.15	61.01	60.98	52.00	62.07	64.62	57.80	34.78
156	54.25	60.06	59.81	52.07	61.86	63.31	57.58	34.90
157	54.29	59.08	58.63	52.07	61.54	62.05	57.25	35.02
158	54.27	58.11	57.47	52.01	61.14	60.88	56.81	35.14
159	54.19	57.18	56.38	51.89	60.69	59.79	56.31	35.25
160	54.06	56.30	55.35	51.72	60.20	58.79	55.75	35.34
161	53.90	55.46	54.38	51.51	59.69	57.87	55.18	35.45
162	53.71	54.69	53.47	51.27	59.16	56.99	54.57	35.55
163	53.49	53.96	52.63	51.02	58.62	56.19	53.96	35.65
164	53.26	53.28	51.86	50.75	58.07	55.44	53.35	35.75
165	53.00	52.65	51.14	50.46	57.54	54.74	52.73	35.85
166	52.76	52.06	50.46	50.17	56.99	54.09	52.12	35.95
167	52.49	51.51	49.84	49.87	56.46	53.48	51.53	36.03
168	52.22	51.01	49.28	49.58	55.94	52.91	50.95	36.11
169	51.96	50.53	48.74	49.27	55.41	52.36	50.39	36.18
170	51.70	50.10	48.25	48.97	54.88	51.83	49.84	36.26
171	51.43	49.69	47.79	48.67	54.37	51.34	49.31	36.32
172	51.17	49.31	47.37	48.38	53.87	50.88	48.81	36.38
173	50.92	48.95	46.98	48.09	53.38	50.43	48.32	36.43
174	50.66	48.62	46.62	47.79	52.90	50.01	47.85	36.47
175	50.41	48.31	46.28	47.50	52.44	49.61	47.40	36.50
176	50.17	48.02	45.96	47.22	51.98	49.22	46.98	36.53
177	49.92	47.74	45.66	46.94	51.54	48.85	46.57	36.55
178	49.68	47.48	45.38	46.67	51.11	48.49	46.18	36.57
179	49.44	47.24	45.11	46.41	50.69	48.16	45.82	36.59
180	49.22	47.00	44.86	46.16	50.28	47.84	45.46	36.60
181	48.99	46.79	44.63	45.91	49.90	47.52	45.12	36.61
182	48.76	46.58	44.41	45.66	49.51	47.22	44.80	36.61
183	48.53	46.37	44.21	45.43	49.14	46.94	44.49	36.62
184	48.31	46.18	44.02	45.21	48.80	46.67	44.20	36.62
185	48.07	45.99	43.83	44.99	48.46	46.41	43.92	36.62
186	47.86	45.80	43.65	44.77	48.14	46.17	43.65	36.63
187	47.64	45.63	43.48	44.55	47.82	45.92	43.39	36.62
188	47.43	45.46	43.32	44.34	47.51	45.69	43.14	36.61
189	47.22	45.30	43.16	44.13	47.20	45.47	42.90	36.59
190	47.00	45.14	43.00	43.92	46.91	45.26	42.68	36.58
191	46.81	44.98	42.87	43.72	46.63	45.05	42.48	36.56
192	46.61	44.84	42.75	43.53	46.37	44.85	42.28	36.54
193	46.42	44.70	42.62	43.35	46.11	44.66	42.09	36.51
194	46.24	44.57	42.51	43.16	45.86	44.48	41.93	36.48
195	46.06	44.44	42.41	42.99	45.61	44.29	41.78	36.46
196	45.88	44.32	42.30	42.81	45.38	44.13	41.61	36.42
197	45.70	44.19	42.21	42.62	45.14	43.97	41.46	36.39
198	45.53	44.07	42.11	42.44	44.91	43.80	41.32	36.35
199	45.36	43.96	42.02	42.27	44.68	43.64	41.19	36.30
200	45.20	43.85	41.93	42.11	44.46	43.48	41.07	36.26
201	45.04	43.74	41.84	41.94	44.23	43.32	40.93	36.20
202	44.87	43.67	41.77	41.75	43.99	43.30	40.77	36.14
203	44.68	44.00	42.25	41.58	43.77	44.17	40.64	36.08
204	44.52	44.76	43.26	41.44	43.72	45.60	40.63	36.03
205	44.40	45.77	44.50	41.36	43.88	47.17	40.78	35.97
206	44.36	46.90	45.86	41.35	44.21	48.72	41.09	35.93
207	44.40	48.07	47.24	41.43	44.68	50.18	41.54	35.90
208	44.51	49.22	48.59	41.58	45.22	51.55	42.08	35.85
209	44.68	50.32	49.88	41.79	45.82	52.79	42.70	35.83
210	44.91	51.37	51.09	42.06	46.46	53.95	43.39	35.80
211	45.19	52.36	52.23	42.38	47.12	55.02	44.12	35.77
212	45.50	53.29	53.31	42.73	47.79	56.00	44.85	35.75
213	45.84	54.16	54.30	43.10	48.47	56.93	45.61	35.73
214	46.20	54.97	55.23	43.50	49.16	57.78	46.36	35.71
215	46.56	55.73	56.09	43.90	49.84	58.58	47.11	35.70
216	46.95	56.44	56.89	44.32	50.51	59.34	47.85	35.69
217	47.34	57.10	57.64	44.74	51.18	60.04	48.58	35.69
218	47.73	57.72	58.33	45.17	51.84	60.71	49.29	35.69
219	48.13	58.31	58.98	45.59	52.48	61.35	49.98	35.69
220	48.52	58.85	59.57	46.01	53.11	61.95	50.64	35.71
221	48.91	59.37	60.14	46.43	53.74	62.52	51.28	35.72
222	49.30	59.85	60.67	46.84	54.34	63.07	51.91	35.75
223	49.69	60.32	61.16	47.25	54.93	63.59	52.50	35.77
224	50.08	60.75	61.62	47.65	55.51	64.09	53.08	35.81
225	50.46	61.16	62.05	48.05	56.07	64.57	53.63	35.85
226	50.83	61.55	62.46	48.44	56.62	65.02	54.16	35.89
227	51.20	61.92	62.84	48.82	57.15	65.47	54.66	35.95
228	51.57	62.27	63.20	49.19	57.67	65.89	55.15	36.00
229	51.93	62.61	63.54	49.57	58.19	66.30	55.62	36.07
230	52.28	62.93	63.87	49.93	58.68	66.69	56.07	36.13
231	52.62	63.23	64.17	50.28	59.15	67.08	56.50	36.21
232	52.97	63.53	64.46	50.63	59.62	67.44	56.91	36.28
233	53.31	63.81	64.74	50.97	60.07	67.79	57.30	36.37
234	53.64	64.08	64.99	51.30	60.51	68.13	57.67	36.45
235	53.97	64.34	65.24	51.62	60.94	68.45	58.03	36.54
236	54.28	64.59	65.48	51.94	61.36	68.77	58.38	36.64
237	54.60	64.84	65.70	52.25	61.75	69.08	58.71	36.73
238	54.91	65.07	65.92	52.55	62.15	69.38	59.03	36.83
239	55.21	65.30	66.13	52.85	62.53	69.66	59.33	36.94
240	55.50	65.52	66.32	53.14	62.90	69.94	59.62	37.04
241	55.80	65.73	66.51	53.43	63.26	70.21	59.89	37.14
242	56.08	65.94	66.69	53.70	63.60	70.47	60.16	37.25
243	56.37	66.14	66.87	53.97	63.94	70.71	60.42	37.36
244	56.65	66.34	67.05	54.24	64.27	70.95	60.66	37.47
245	56.92	66.53	67.21	54.50	64.58	71.19	60.89	37.59
246	57.18	66.72	67.37	54.75	64.89	71.42	61.12	37.70
247	57.45	66.89	67.52	55.00	65.19	71.64	61.34	37.82
248	57.71	67.07	67.67	55.24	65.49	71.85	61.55	37.94
249	57.96	67.24	67.81	55.48	65.77	72.06	61.75	38.06
250	58.21	67.41	67.95	55.71	66.05	72.26	61.95	38.18
251	58.45	67.57	68.06	55.92	66.32	72.46	62.14	38.31
252	58.66	67.66	68.03	56.09	66.56	72.49	62.23	38.39
253	58.86	67.39	67.51	56.25	66.76	71.77	62.33	38.50
254	59.05	66.74	66.59	56.39	66.83	70.58	62.33	38.59
255	59.20	65.87	65.46	56.49	66.71	69.23	62.21	38.67
256	59.29	64.91	64.27	56.51	66.46	67.90	61.97	38.76
257	59.32	63.91	63.07	56.47	66.09	66.61	61.60	38.85
258	59.28	62.94	61.92	56.38	65.66	65.41	61.17	38.93
259	59.20	62.00	60.81	56.23	65.17	64.29	60.64	39.02
260	59.06	61.10	59.75	56.04	64.65	63.26	60.06	39.11
261	58.88	60.26	58.78	55.81	64.10	62.29	59.45	39.20
262	58.68	59.47	57.85	55.55	63.54	61.40	58.81	39.27
263	58.44	58.74	56.99	55.27	62.97	60.57	58.16	39.36
264	58.20	58.04	56.19	54.99	62.39	59.79	57.52	39.44
265	57.93	57.40	55.46	54.68	61.82	59.07	56.88	39.52
266	57.65	56.79	54.77	54.36	61.24	58.39	56.25	39.58
267	57.38	56.23	54.13	54.03	60.67	57.74	55.63	39.65
268	57.09	55.70	53.54	53.71	60.11	57.13	55.03	39.70
269	56.80	55.22	52.99	53.38	59.54	56.55	54.45	39.76
270	56.52	54.75	52.46	53.06	59.01	56.02	53.87	39.81
271	56.23	54.33	51.98	52.74	58.47	55.50	53.32	39.86
272	55.95	53.92	51.53	52.42	57.95	55.02	52.79	39.89
273	55.66	53.54	51.11	52.11	57.44	54.55	52.27	39.93
274	55.38	53.19	50.72	51.80	56.95	54.10	51.79	39.96
275	55.10	52.86	50.35	51.49	56.47	53.68	51.33	39.98
276	54.82	52.54	50.00	51.19	56.00	53.28	50.87	40.00
277	54.54	52.23	49.67	50.90	55.55	52.90	50.43	40.01
278	54.27	51.94	49.38	50.59	55.11	52.53	50.03	40.02
279	54.00	51.66	49.09	50.32	54.67	52.17	49.64	40.02
280	53.73	51.40	48.83	50.05	54.25	51.83	49.27	40.03
281	53.47	51.15	48.58	49.78	53.84	51.50	48.92	40.03
282	53.21	50.91	48.34	49.52	53.45	51.19	48.58	40.02
283	52.96	50.68	48.12	49.26	53.06	50.88	48.26	40.01
284	52.71	50.47	47.90	49.00	52.68	50.59	47.94	39.98
285	52.47	50.26	47.70	48.76	52.31	50.30	47.65	39.97
286	52.24	50.06	47.51	48.53	51.96	50.02	47.38	39.94
287	52.00	49.87	47.33	48.30	51.61	49.76	47.10	39.92
288	51.78	49.69	47.15	48.07	51.28	49.50	46.84	39.88
289	51.56	49.51	46.98	47.85	50.95	49.25	46.61	39.85
290	51.34	49.34	46.83	47.63	50.64	49.02	46.37	39.81
291	51.12	49.17	46.67	47.43	50.35	48.79	46.15	39.78
292	50.91	49.01	46.53	47.21	50.06	48.56	45.94	39.74
293	50.70	48.85	46.39	47.00	49.77	48.35	45.73	39.69
294	50.50	48.69	46.25	46.80	49.49	48.14	45.53	39.65
