#V und y für 23.3 grad
0.05555011266777676	15.99869370693315
0.35185936822068864	15.583945658208417
0.5541575109518678	15.234185689559451
0.7158952539573681	14.97945854152379
0.8910271662304577	14.724404820221416
1.0257246427521727	14.533032885927957
1.1333818527901016	14.4050161653767
1.2143766882671554	14.246301557754482
1.322159862279388	14.086933803598836
1.483771641310585	13.863557689167564
1.6318632870998893	13.671859181607394
1.7800808968634967	13.448809640442832
1.914904337359515	13.226086672544985
2.0629959831488187	13.034388164984813
2.2920824644151767	12.683975049802424
2.413259807694999	12.524280722380066
2.669386555445142	12.110512393455473
2.81760416520875	11.887462852290911
2.965821774972358	11.664413311126351
3.1409536872454478	11.409359589823977
3.289171297009055	11.186310048659417
3.4644291732564483	10.899905293752653
3.626040952287646	10.676529179321381
3.7876527313188424	10.453153064890108
3.9764307408081283	10.135070703112243
4.151688617055521	9.848665948205479
4.326946493302915	9.562261193298717
4.488558272334112	9.338885078867444
4.609861579588237	9.147839717840698
4.7582051533261485	8.893439143071749
4.919942896331649	8.638711995036086
5.095200772579042	8.352307240129324
5.230150177049363	8.098233238627087
5.405282089322454	7.843179517324712
5.526711360550882	7.620783122693577
5.648266595753613	7.3670356944580515
5.7426556004982565	7.207994513569121
5.823650435975312	7.049279905946898
5.904393343503758	6.953267365533458
6.012428445464597	6.731197544169035
6.106943414183543	6.540805329675711
6.228372685411972	6.3184089350445785
6.3498019566404	    6.09601254041344
6.430796792117454	5.937297932791223
6.51191759156881	5.747232291564613
6.619700765581044	5.587864537408967
6.741256000783776	5.334117109173443
6.835770969502722	5.143724894680123
6.957326204705454	4.889977466444597
7.092401573150078	4.60455243133797
7.200562639085222	4.351131576369159
7.32236980223656	4.034682080924858
7.457319206706881	3.7806080794226187
7.55196013940013	3.558864831324909
7.646601072093381	3.337121583227198
7.741493932735235	3.0526762679207096
7.822866660135201	2.7999085594853206
7.904113423560862	2.5784918846543263
7.98573807890943	2.2630221090101585
8.094654928690394	1.8214950524150098
8.163137342719981	1.4436497828287784
8.245265853965766	1.0027758727670566
8.30022813475346	0.6566082100519282
8.368206692885835	0.4041670748832509
8.476367758820976	0.15074621991444204
8.597545102100797	-0.00894810750791919
8.785315399795657	-0.07622220045067252
9.026410446612267	-0.08210051925149386
9.280899662696466	-0.08830541131903047
9.508600540245489	-0.09385715685314011
9.722781284552617	-0.06773129551614687
